******,******,******,학년,교과/구분,개설대학,교과목/번호,교과목명,학점,강의,실습,담당/교수,강의시간,강의시간/(실제시간),강의실,수강/정원,수강/신청,수강꾸러미/신청,수강꾸러미/신청가능여부,비고,강의방식,
대학원,국제대학원,국제문화학과 다문화학전공,,전공,MULC719001,다문화사회 교수방법론,3,3,0,이아름,목11A/11B/목12A/12B/목13A/13B,목19:00 ~ 20:00/목20:00 ~ 21:00/목21:00 ~ 22:00,생활과학대학-205,20,8,0,N,,대면,
대학원,국제대학원,국제문화학과 다문화학전공,,전공,MULC722001,지역사회와 사회통합,3,3,0,이채문,월11A/11B/월12A/12B/월13A/13B,월19:00 ~ 20:00/월20:00 ~ 21:00/월21:00 ~ 22:00,사회과학대학-451,20,7,0,N,,대면,
******,******,******,학년,교과/구분,교과목/번호,교과목명,학점,강의,실습,담당/교수,강의시간,강의시간/(실제시간),강의실,수강/정원,수강/신청,수강꾸러미/신청,수강꾸러미/신청가능여부,비고,강의방식,
대학원,국제대학원,국제문화학과 외국어로서의한국어교육전공,,전공,KORE710001,외국어로서의 한국어 표현·이해 교육론,3,3,0,이철희,월11A/11B/월12A/12B/월13A/13B,월19:00 ~ 20:00/월20:00 ~ 21:00/월21:00 ~ 22:00,인문대학-428,30,26,0,N,,대면,
대학원,국제대학원,국제문화학과 외국어로서의한국어교육전공,,전공,KORE711001,외국어로서의 한국어교재론,3,3,0,이재섭,화11A/11B/화12A/12B/화13A/13B,화19:00 ~ 20:00/화20:00 ~ 21:00/화21:00 ~ 22:00,인문대학-428,30,19,0,N,,대면,
대학원,국제대학원,국제문화학과 외국어로서의한국어교육전공,,전공,KORE713001,외국인을 위한 한국문학 교육론,3,3,0,박준형,목11A/11B/목12A/12B/목13A/13B,목19:00 ~ 20:00/목20:00 ~ 21:00/목21:00 ~ 22:00,인문대학-428,30,12,0,N,,대면,
대학원,국제대학원,국제문화학과 외국어로서의한국어교육전공,,전공,KORE714001,한국어교육 실습과 참관,3,3,0,오선영,수11A/11B/수12A/12B/수13A/13B,수19:00 ~ 20:00/수20:00 ~ 21:00/수21:00 ~ 22:00,인문대학-428,30,23,0,N,,대면,
******,******,******,학년,교과/구분,교과목/번호,교과목명,학점,강의,실습,담당/교수,강의시간,강의시간/(실제시간),강의실,수강/정원,수강/신청,수강꾸러미/신청,수강꾸러미/신청가능여부,비고,강의방식,
대학원,국제대학원,국제문화학과 한국문화학전공,,전공,KORC702001,외국인을 위한 한국문학 특강,3,3,0,서정현,화11A/11B/화12A/12B/화13A/13B,화19:00 ~ 20:00/화20:00 ~ 21:00/화21:00 ~ 22:00,인문대학-423,30,2,0,N,,대면,
대학원,국제대학원,국제문화학과 한국문화학전공,,전공,KORC710001,한국인의 의식주 문화,3,3,0,정유진,수11A/11B/수12A/12B/수13A/13B,수19:00 ~ 20:00/수20:00 ~ 21:00/수21:00 ~ 22:00,인문대학-423,30,2,0,N,,대면,
******,******,******,학년,교과/구분,교과목/번호,교과목명,학점,강의,실습,담당/교수,강의시간,강의시간/(실제시간),강의실,수강/정원,수강/신청,수강꾸러미/신청,수강꾸러미/신청가능여부,비고,강의방식,
대학원,국제대학원,국제지역학과 국제정치학전공,,전공,IPOL801001,세계정치론,3,3,0,이정태,월11A/11B/월12A/12B/월13A/13B,월19:00 ~ 20:00/월20:00 ~ 21:00/월21:00 ~ 22:00,사회과학대학-402,30,11,0,N,,대면,
대학원,국제대학원,국제지역학과 국제정치학전공,,전공,IPOL814001,강대국외교정책론,3,3,0,정희석,수11A/11B/수12A/12B/수13A/13B,수19:00 ~ 20:00/수20:00 ~ 21:00/수21:00 ~ 22:00,사회과학대학-402,30,4,0,N,,대면,
******,******,******,학년,교과/구분,교과목/번호,교과목명,학점,강의,실습,담당/교수,강의시간,강의시간/(실제시간),강의실,수강/정원,수강/신청,수강꾸러미/신청,수강꾸러미/신청가능여부,비고,강의방식,
대학원,국제대학원,국제지역학과 미국학전공,,전공,AMER726001,미국사상론,3,3,0,한재환,수11A/11B/수12A/12B/수13A/13B,수19:00 ~ 20:00/수20:00 ~ 21:00/수21:00 ~ 22:00,대학원동-516,15,6,0,N,,대면,
******,******,******,학년,교과/구분,교과목/번호,교과목명,학점,강의,실습,담당/교수,강의시간,강의시간/(실제시간),강의실,수강/정원,수강/신청,수강꾸러미/신청,수강꾸러미/신청가능여부,비고,강의방식,
대학원,국제대학원,국제지역학과 북한학전공,,전공,NKST711001,북한사회론,3,3,0,정은경,수11A/11B/수12A/12B/수13A/13B,수19:00 ~ 20:00/수20:00 ~ 21:00/수21:00 ~ 22:00,사회과학대학-451,20,3,0,N,,대면,
대학원,국제대학원,국제지역학과 북한학전공,,전공,NKST717001,통일대비론,3,3,0,허만호,목11A/11B/목12A/12B/목13A/13B,목19:00 ~ 20:00/목20:00 ~ 21:00/목21:00 ~ 22:00,사회과학대학-102,20,2,0,N,,대면,
******,******,******,학년,교과/구분,교과목/번호,교과목명,학점,강의,실습,담당/교수,강의시간,강의시간/(실제시간),강의실,수강/정원,수강/신청,수강꾸러미/신청,수강꾸러미/신청가능여부,비고,강의방식,
대학원,국제대학원,국제지역학과 일본학전공,,전공,JPNL834001,일본문화론,3,3,0,장유리,월11A/11B/월12A/12B/월13A/13B,월19:00 ~ 20:00/월20:00 ~ 21:00/월21:00 ~ 22:00,대학원동-302,15,0,0,N,,대면,
대학원,국제대학원,국제지역학과 일본학전공,,전공,JPNL838001,일본학세미나 1,3,3,0,이준섭,수11B/12A/12B/수13A/13B/14A,수19:30 ~ 21:00/수21:00 ~ 22:30,대학원동-313,20,1,0,N,,대면,
******,******,******,학년,교과/구분,교과목/번호,교과목명,학점,강의,실습,담당/교수,강의시간,강의시간/(실제시간),강의실,수강/정원,수강/신청,수강꾸러미/신청,수강꾸러미/신청가능여부,비고,강의방식,
대학원,국제대학원,국제지역학과 중국학전공,,전공,CHIL717001,중국현대문연습,3,3,0,배득성,월11A/11B/월12A/12B/월13A/13B,월19:00 ~ 20:00/월20:00 ~ 21:00/월21:00 ~ 22:00,인문한국진흥관-209,10,5,0,N,,대면,
대학원,국제대학원,국제지역학과 중국학전공,,전공,CHIL724001,한중관계사연구,3,3,0,우병국,수11A/11B/수12A/12B/수13A/13B,수19:00 ~ 20:00/수20:00 ~ 21:00/수21:00 ~ 22:00,인문한국진흥관-209,10,5,0,N,,대면,
대학원,국제대학원,국제지역학과 중국학전공,,전공,CHIN000001,학위논문연구 및 연구윤리(중국학),3,3,0,,,,,5,1,0,N,,,
******,******,******,학년,교과/구분,교과목/번호,교과목명,학점,강의,실습,담당/교수,강의시간,강의시간/(실제시간),강의실,수강/정원,수강/신청,수강꾸러미/신청,수강꾸러미/신청가능여부,비고,강의방식,
대학원,스마트농업생명식품융합대학원, 농산물안전성학전공,,전공,ENCH712001,환경독성화학특강,3,3,0,이성은,수10A/10B/11A/수11B/12A/12B,수18:00 ~ 19:30/수19:30 ~ 21:00,농대1호관-402,30,1,0,N,(영어),대면,
대학원,스마트농업생명식품융합대학원, 농산물안전성학전공,,전공,SSAP703001,농식품기기분석학특강,3,3,0,강상재,화10A/10B/11A/화11B/12A/12B,화18:00 ~ 19:30/화19:30 ~ 21:00,농대1호관-402,30,1,0,N,,대면,
******,******,******,학년,교과/구분,교과목/번호,교과목명,학점,강의,실습,담당/교수,강의시간,강의시간/(실제시간),강의실,수강/정원,수강/신청,수강꾸러미/신청,수강꾸러미/신청가능여부,비고,강의방식,
대학원,스마트농업생명식품융합대학원, 농업공학전공,,전공,AGEN705001,농업토목재료특론,3,3,0,이진영,수11A/11B/수12A/12B/수13A/13B,수19:00 ~ 20:00/수20:00 ~ 21:00/수21:00 ~ 22:00,농대2호관-120,5,2,0,N,,대면,
대학원,스마트농업생명식품융합대학원, 농업공학전공,,전공,AGEN719001,방제기술특론,3,3,0,구영모,화11A/11B/화12A/12B/화13A/13B,화19:00 ~ 20:00/화20:00 ~ 21:00/화21:00 ~ 22:00,농대4호관(농업생명과학관)-709,5,1,0,N,,대면,
******,******,******,학년,교과/구분,교과목/번호,교과목명,학점,강의,실습,담당/교수,강의시간,강의시간/(실제시간),강의실,수강/정원,수강/신청,수강꾸러미/신청,수강꾸러미/신청가능여부,비고,강의방식,
대학원,스마트농업생명식품융합대학원, 농업자원학전공,,전공,AGRI701001,자원식물생산론,3,3,0,신동현,월11A/11B/월12A/12B/월13A/13B,월19:00 ~ 20:00/월20:00 ~ 21:00/월21:00 ~ 22:00,농대4호관(농업생명과학관)-501,20,8,0,N,,대면,
대학원,스마트농업생명식품융합대학원, 농업자원학전공,,전공,AGRI718001,식물병해관리학특강,3,3,0,이수헌,화11A/11B/화12A/12B/화13A/13B,화19:00 ~ 20:00/화20:00 ~ 21:00/화21:00 ~ 22:00,농대2호관-211,20,5,0,N,,대면,
******,******,******,학년,교과/구분,교과목/번호,교과목명,학점,강의,실습,담당/교수,강의시간,강의시간/(실제시간),강의실,수강/정원,수강/신청,수강꾸러미/신청,수강꾸러미/신청가능여부,비고,강의방식,
대학원,스마트농업생명식품융합대학원, 농업정책및유통전공,,전공,APOM770001,농업정책분석,3,3,0,김태균,화11A/11B/화12A/12B/화13A/13B,화19:00 ~ 20:00/화20:00 ~ 21:00/화21:00 ~ 22:00,농대4호관(농업생명과학관)-819,20,5,0,N,,대면,
대학원,스마트농업생명식품융합대학원, 농업정책및유통전공,,전공,APOM784001,농업통계분석,3,3,0,김승규,수11A/11B/수12A/12B/수13A/13B,수19:00 ~ 20:00/수20:00 ~ 21:00/수21:00 ~ 22:00,농대4호관(농업생명과학관)-819,20,5,0,N,,대면,
******,******,******,학년,교과/구분,교과목/번호,교과목명,학점,강의,실습,담당/교수,강의시간,강의시간/(실제시간),강의실,수강/정원,수강/신청,수강꾸러미/신청,수강꾸러미/신청가능여부,비고,강의방식,
대학원,스마트농업생명식품융합대학원, 농촌개발전공,,전공,ADEV706001,농산물가격론,3,3,0,허등용,화11A/11B/화12A/12B/화13A/13B,화19:00 ~ 20:00/화20:00 ~ 21:00/화21:00 ~ 22:00,농대4호관(농업생명과학관)-817,20,7,0,N,,대면,
대학원,스마트농업생명식품융합대학원, 농촌개발전공,,전공,ADEV711001,농산물교역론,3,3,0,오경태,수11A/11B/수12A/12B/수13A/13B,수19:00 ~ 20:00/수20:00 ~ 21:00/수21:00 ~ 22:00,농대4호관(농업생명과학관)-817,20,8,0,N,,대면,
******,******,******,학년,교과/구분,교과목/번호,교과목명,학점,강의,실습,담당/교수,강의시간,강의시간/(실제시간),강의실,수강/정원,수강/신청,수강꾸러미/신청,수강꾸러미/신청가능여부,비고,강의방식,
대학원,스마트농업생명식품융합대학원, 스마트농업시스템공학전공,,전공,SASE702001,스마트농업 운영전문가 특론,3,3,0,하유신,월11A/11B/월12A/12B/월13A/13B,월19:00 ~ 20:00/월20:00 ~ 21:00/월21:00 ~ 22:00,농대4호관(농업생명과학관)-612,20,14,0,N,,대면,
대학원,스마트농업생명식품융합대학원, 스마트농업시스템공학전공,,전공,SASE708001,스마트 농작업기계 설계 및 해석 특론,3,3,0,심성보,목11A/11B/목12A/12B/목13A/13B,목19:00 ~ 20:00/목20:00 ~ 21:00/목21:00 ~ 22:00,농대4호관(농업생명과학관)-612,20,14,0,N,,대면,
******,******,******,학년,교과/구분,교과목/번호,교과목명,학점,강의,실습,담당/교수,강의시간,강의시간/(실제시간),강의실,수강/정원,수강/신청,수강꾸러미/신청,수강꾸러미/신청가능여부,비고,강의방식,
대학원,스마트농업생명식품융합대학원, 식품산업공학전공,,전공,FOOD926001,식품기능화학특론,3,3,0,정우식,목10A/10B/11A/목11B/12A/12B,목18:00 ~ 19:30/목19:30 ~ 21:00,농대3호관-221,25,13,0,N,,대면,
대학원,스마트농업생명식품융합대학원, 식품산업공학전공,,전공,MBIO769001,산업미생물학특론,3,3,0,박희동,화10A/10B/11A/화11B/12A/12B,화18:00 ~ 19:30/화19:30 ~ 21:00,농대3호관-221,25,12,0,N,,대면,
******,******,******,학년,교과/구분,교과목/번호,교과목명,학점,강의,실습,담당/교수,강의시간,강의시간/(실제시간),강의실,수강/정원,수강/신청,수강꾸러미/신청,수강꾸러미/신청가능여부,비고,강의방식,
대학원,스마트농업생명식품융합대학원, 환경조경학전공,,전공,ENLA727001,경관생태설계특강,3,3,0,나정화,화11A/11B/화12A/12B/화13A/13B,화19:00 ~ 20:00/화20:00 ~ 21:00/화21:00 ~ 22:00,농대1호관-521,30,13,0,N,,대면,
대학원,스마트농업생명식품융합대학원, 환경조경학전공,,전공,ENLA737001,기후변화와 환경계획,3,3,0,엄정희,월11A/11B/월12A/12B/월13A/13B,월19:00 ~ 20:00/월20:00 ~ 21:00/월21:00 ~ 22:00,농대1호관-521,30,13,0,N,,대면,
******,******,******,학년,교과/구분,교과목/번호,교과목명,학점,강의,실습,담당/교수,강의시간,강의시간/(실제시간),강의실,수강/정원,수강/신청,수강꾸러미/신청,수강꾸러미/신청가능여부,비고,강의방식,
대학원,정책정보대학원, 도시및지역개발전공,,전공,POIN774001,도시사회연구,3,3,0,조현미,수11A/11B/수12A/12B/수13A/13B,수19:00 ~ 20:00/수20:00 ~ 21:00/수21:00 ~ 22:00,사회과학대학-206,20,11,0,N,,대면,
대학원,정책정보대학원, 도시및지역개발전공,,전공,POIN843001,기후변화와 지역영향,3,3,0,강남영,월11A/11B/월12A/12B/월13A/13B,월19:00 ~ 20:00/월20:00 ~ 21:00/월21:00 ~ 22:00,사회과학대학-206,20,11,0,N,,대면,
******,******,******,학년,교과/구분,교과목/번호,교과목명,학점,강의,실습,담당/교수,강의시간,강의시간/(실제시간),강의실,수강/정원,수강/신청,수강꾸러미/신청,수강꾸러미/신청가능여부,비고,강의방식,
대학원,정책정보대학원, 디지털정보관리전공,,전공,DIIM718001,디지털정보매체론,3,3,0,이종욱,월11A/11B/월12A/12B/월13A/13B,월19:00 ~ 20:00/월20:00 ~ 21:00/월21:00 ~ 22:00,사회과학대학-501,30,7,0,N,,대면,
대학원,정책정보대학원, 디지털정보관리전공,,전공,DIIM723001,디지털정보윤리,3,3,0,이성신,목11A/11B/목12A/12B/목13A/13B,목19:00 ~ 20:00/목20:00 ~ 21:00/목21:00 ~ 22:00,사회과학대학-501,30,6,0,N,,대면,
******,******,******,학년,교과/구분,교과목/번호,교과목명,학점,강의,실습,담당/교수,강의시간,강의시간/(실제시간),강의실,수강/정원,수강/신청,수강꾸러미/신청,수강꾸러미/신청가능여부,비고,강의방식,
대학원,정책정보대학원, 사회복지실천전공,,전공,WELF712001,인간행동과사회환경연구,3,3,0,배성우,화11A/11B/화12A/12B/화13A/13B,화19:00 ~ 20:00/화20:00 ~ 21:00/화21:00 ~ 22:00,사회과학대학-201,35,28,0,N,,대면,
대학원,정책정보대학원, 사회복지실천전공,,전공,WELF730001,노인복지론연구,3,3,0,전해숙,수11A/11B/수12A/12B/수13A/13B,수19:00 ~ 20:00/수20:00 ~ 21:00/수21:00 ~ 22:00,사회과학대학-251,35,27,0,N,,대면,
대학원,정책정보대학원, 사회복지실천전공,,전공,WELF776001,자원개발과 사회복지실천연구,3,3,0,이경은,월11A/11B/월12A/12B/월13A/13B,월19:00 ~ 20:00/월20:00 ~ 21:00/월21:00 ~ 22:00,사회과학대학-251,35,30,0,N,,대면,
******,******,******,학년,교과/구분,교과목/번호,교과목명,학점,강의,실습,담당/교수,강의시간,강의시간/(실제시간),강의실,수강/정원,수강/신청,수강꾸러미/신청,수강꾸러미/신청가능여부,비고,강의방식,
대학원,정책정보대학원, 사회복지정책및행정전공,,전공,WELF718001,장애인복지론연구,3,3,0,문순영,화11A/11B/화12A/12B/화13A/13B,화19:00 ~ 20:00/화20:00 ~ 21:00/화21:00 ~ 22:00,사회과학대학-251,35,24,0,N,,대면,
대학원,정책정보대학원, 사회복지정책및행정전공,,전공,WELF778001,복지국가론연구,3,3,0,이명현,월11A/11B/월12A/12B/월13A/13B,월19:00 ~ 20:00/월20:00 ~ 21:00/월21:00 ~ 22:00,사회과학대학-201,35,20,0,N,,대면,
******,******,******,학년,교과/구분,교과목/번호,교과목명,학점,강의,실습,담당/교수,강의시간,강의시간/(실제시간),강의실,수강/정원,수강/신청,수강꾸러미/신청,수강꾸러미/신청가능여부,비고,강의방식,
대학원,정책정보대학원, 사회정책및NGO전공,,전공,POIN725001,NGO와 사회조사,3,2,2,신형진,목11A/11B/목12A/12B/목13A/13B,목19:00 ~ 20:00/목20:00 ~ 21:00/목21:00 ~ 22:00,사회과학대학-451,20,3,0,N,,대면,
대학원,정책정보대학원, 사회정책및NGO전공,,전공,POIN763001,문화운동과 문화정책,3,3,0,천선영,수11A/11B/수12A/12B/수13A/13B,수19:00 ~ 20:00/수20:00 ~ 21:00/수21:00 ~ 22:00,사회과학대학-424-1,20,3,0,N,,대면,
대학원,정책정보대학원, 사회정책및NGO전공,,전공,POIN765001,NGO와 지방자치,3,3,0,이동진,화11A/11B/화12A/12B/화13A/13B,화19:00 ~ 20:00/화20:00 ~ 21:00/화21:00 ~ 22:00,사회과학대학-424-1,20,6,0,N,,대면,
대학원,정책정보대학원, 사회정책및NGO전공,,전공,POIN859001,교육문제와교육정책,3,3,0,김규원,월11A/11B/월12A/12B/월13A/13B,월19:00 ~ 20:00/월20:00 ~ 21:00/월21:00 ~ 22:00,사회과학대학-424-1,20,3,0,N,,대면,
******,******,******,학년,교과/구분,교과목/번호,교과목명,학점,강의,실습,담당/교수,강의시간,강의시간/(실제시간),강의실,수강/정원,수강/신청,수강꾸러미/신청,수강꾸러미/신청가능여부,비고,강의방식,
대학원,정책정보대학원, 언론홍보전공,,전공,POIN851001,조직컴연구,3,3,0,조성호,월11A/11B/월12A/12B/월13A/13B,월19:00 ~ 20:00/월20:00 ~ 21:00/월21:00 ~ 22:00,사회과학대학-202,30,9,0,N,,대면,
대학원,정책정보대학원, 언론홍보전공,,전공,POIN854001,매스컴연구,3,3,0,이강형,화11A/11B/화12A/12B/화13A/13B,화19:00 ~ 20:00/화20:00 ~ 21:00/화21:00 ~ 22:00,사회과학대학-202,30,9,0,N,,대면,
******,******,******,학년,교과/구분,교과목/번호,교과목명,학점,강의,실습,담당/교수,강의시간,강의시간/(실제시간),강의실,수강/정원,수강/신청,수강꾸러미/신청,수강꾸러미/신청가능여부,비고,강의방식,
대학원,정책정보대학원, 정치리더십전공,,전공,POIN717001,한국정치의리더쉽과정치발전,3,3,0,강우진,수11A/11B/수12A/12B/수13A/13B,수19:00 ~ 20:00/수20:00 ~ 21:00/수21:00 ~ 22:00,사회과학대학-152,30,13,0,N,,대면,
대학원,정책정보대학원, 정치리더십전공,,전공,POIN719001,한국의민주주의와협상,3,3,0,허만호,화11A/11B/화12A/12B/화13A/13B,화19:00 ~ 20:00/화20:00 ~ 21:00/화21:00 ~ 22:00,사회과학대학-102,30,5,0,N,,대면,
******,******,******,학년,교과/구분,교과목/번호,교과목명,학점,강의,실습,담당/교수,강의시간,강의시간/(실제시간),강의실,수강/정원,수강/신청,수강꾸러미/신청,수강꾸러미/신청가능여부,비고,강의방식,
대학원,정책정보대학원, 커뮤니티및사이버심리전공,,전공,POIN863001,심리학연구법,3,3,0,박중규,수11A/11B/수12A/12B/수13A/13B,수19:00 ~ 20:00/수20:00 ~ 21:00/수21:00 ~ 22:00,사회과학대학-306,25,22,0,N,,대면,
대학원,정책정보대학원, 커뮤니티및사이버심리전공,,전공,PSYC825001,최신상담이론세미나,3,3,0,허재홍,월11A/11B/월12A/12B/월13A/13B,월19:00 ~ 20:00/월20:00 ~ 21:00/월21:00 ~ 22:00,사회과학대학-306,25,25,0,N,,대면,
******,******,******,학년,교과/구분,교과목/번호,교과목명,학점,강의,실습,담당/교수,강의시간,강의시간/(실제시간),강의실,수강/정원,수강/신청,수강꾸러미/신청,수강꾸러미/신청가능여부,비고,강의방식,
대학원,수사과학대학원,과학수사학과 ,,전공,FOME702001,법과학개론,3,3,0,김동자,목11A/11B/목12A/12B/목13A/13B,목19:00 ~ 20:00/목20:00 ~ 21:00/목21:00 ~ 22:00,대구(동인동)캠퍼스 의학 전문대학원(의대본관)-125,60,60,0,N,,혼합,
대학원,수사과학대학원,과학수사학과 ,,전공,FOME712001,의생명통계학,3,3,0,이원기,화11A/11B/화12A/12B/화13A/13B,화19:00 ~ 20:00/화20:00 ~ 21:00/화21:00 ~ 22:00,대구(동인동)캠퍼스 의학 전문대학원(의대본관)-321,60,60,0,N,,혼합,
******,******,******,학년,교과/구분,교과목/번호,교과목명,학점,강의,실습,담당/교수,강의시간,강의시간/(실제시간),강의실,수강/정원,수강/신청,수강꾸러미/신청,수강꾸러미/신청가능여부,비고,강의방식,
******,******,******,학년,교과/구분,교과목/번호,교과목명,학점,강의,실습,담당/교수,강의시간,강의시간/(실제시간),강의실,수강/정원,수강/신청,수강꾸러미/신청,수강꾸러미/신청가능여부,비고,강의방식,
대학원,과학기술대학원, 건설환경공학전공,,전공,CEEM705001,중수도공학특론 Ⅰ,3,3,0,현길수,화11A/11B/화12A/12B/화13A/13B,화19:00 ~ 20:00/화20:00 ~ 21:00/화21:00 ~ 22:00,상주캠퍼스 제5호관-113,10,1,0,N,상주캠퍼스/(영어),,
대학원,과학기술대학원, 건설환경공학전공,,전공,CEEM721001,응용전산수문특론Ⅱ,3,3,0,최윤영,월11A/11B/월12A/12B/월13A/13B,월19:00 ~ 20:00/월20:00 ~ 21:00/월21:00 ~ 22:00,상주캠퍼스 제5호관-113,10,1,0,N,상주캠퍼스,,
******,******,******,학년,교과/구분,교과목/번호,교과목명,학점,강의,실습,담당/교수,강의시간,강의시간/(실제시간),강의실,수강/정원,수강/신청,수강꾸러미/신청,수강꾸러미/신청가능여부,비고,강의방식,
대학원,과학기술대학원, 산림환경자원학전공,,전공,FREN734001,환경원격탐사학특론,3,3,0,김동근,화11A/11B/화12A/12B/화13A/13B,화19:00 ~ 20:00/화20:00 ~ 21:00/화21:00 ~ 22:00,상주캠퍼스 제6호관-411,20,6,0,N,상주캠퍼스,,
대학원,과학기술대학원, 산림환경자원학전공,,전공,FREN741001,삼림환경생태학,3,3,0,배관호,월11A/11B/월12A/12B/월13A/13B,월19:00 ~ 20:00/월20:00 ~ 21:00/월21:00 ~ 22:00,상주캠퍼스 제6호관-419,20,8,0,N,상주캠퍼스,,
******,******,******,학년,교과/구분,교과목/번호,교과목명,학점,강의,실습,담당/교수,강의시간,강의시간/(실제시간),강의실,수강/정원,수강/신청,수강꾸러미/신청,수강꾸러미/신청가능여부,비고,강의방식,
대학원,과학기술대학원, 생물응용학전공,,전공,DOAB702001,생물응용 세미나 Ⅰ,3,3,0,성건묵,수10A/10B/수11A/11B/수12A/12B,수18:00 ~ 19:00/수19:00 ~ 20:00/수20:00 ~ 21:00,상주캠퍼스 제6호관-317,5,2,0,N,상주캠퍼스,,
대학원,과학기술대학원, 생물응용학전공,,전공,FOOD931001,미생물유전공학특론,3,3,0,장덕진,월10A/10B/월11A/11B/월12A/12B,월18:00 ~ 19:00/월19:00 ~ 20:00/월20:00 ~ 21:00,상주캠퍼스 제6호관-317,5,0,0,N,상주캠퍼스,,
******,******,******,학년,교과/구분,교과목/번호,교과목명,학점,강의,실습,담당/교수,강의시간,강의시간/(실제시간),강의실,수강/정원,수강/신청,수강꾸러미/신청,수강꾸러미/신청가능여부,비고,강의방식,
대학원,과학기술대학원, 섬유.신소재공학전공,,전공,AMSE728001,에너지재료특론,3,3,0,조태식,수10A/10B/수11A/11B/수12A/12B,수18:00 ~ 19:00/수19:00 ~ 20:00/수20:00 ~ 21:00,상주캠퍼스 제2호관-201,5,2,0,N,상주캠퍼스/(한국어+영어),,
대학원,과학기술대학원, 섬유.신소재공학전공,,전공,TEXT702001,섬유공학특론,3,3,0,채동욱,화10A/10B/화11A/11B/화12A/12B,화18:00 ~ 19:00/화19:00 ~ 20:00/화20:00 ~ 21:00,상주캠퍼스 제8호관-106,5,1,0,N,상주캠퍼스/(영어),대면,
******,******,******,학년,교과/구분,교과목/번호,교과목명,학점,강의,실습,담당/교수,강의시간,강의시간/(실제시간),강의실,수강/정원,수강/신청,수강꾸러미/신청,수강꾸러미/신청가능여부,비고,강의방식,
대학원,과학기술대학원, 식물생명과학전공,,전공,AGRO711002,수도작특론,3,3,0,박규환,월11A/11B/월12A/12B/월13A/13B,월19:00 ~ 20:00/월20:00 ~ 21:00/월21:00 ~ 22:00,상주캠퍼스 제6호관-111,10,1,0,N,상주캠퍼스,대면,
대학원,과학기술대학원, 식물생명과학전공,,전공,DPLS709001,식물보호학특론,3,3,0,김석만,화11A/11B/화12A/12B/화13A/13B,화19:00 ~ 20:00/화20:00 ~ 21:00/화21:00 ~ 22:00,상주캠퍼스 제6호관-111,10,4,0,N,상주캠퍼스,대면,
******,******,******,학년,교과/구분,교과목/번호,교과목명,학점,강의,실습,담당/교수,강의시간,강의시간/(실제시간),강의실,수강/정원,수강/신청,수강꾸러미/신청,수강꾸러미/신청가능여부,비고,강의방식,
대학원,과학기술대학원, 식품외식산업학전공,,전공,FOOD728001,식품미생물학특론,3,3,0,최찬익,화11A/11B/화12A/12B/화13A/13B,화19:00 ~ 20:00/화20:00 ~ 21:00/화21:00 ~ 22:00,상주캠퍼스 제9호관-105,10,2,0,N,상주캠퍼스/(한국어+영어),대면,
대학원,과학기술대학원, 식품외식산업학전공,,전공,FOSI741001,음식문화학,3,3,0,박모라,수11A/11B/수12A/12B/수13A/13B,수19:00 ~ 20:00/수20:00 ~ 21:00/수21:00 ~ 22:00,상주캠퍼스 제9호관-105,10,2,0,N,상주캠퍼스,대면,
******,******,******,학년,교과/구분,교과목/번호,교과목명,학점,강의,실습,담당/교수,강의시간,강의시간/(실제시간),강의실,수강/정원,수강/신청,수강꾸러미/신청,수강꾸러미/신청가능여부,비고,강의방식,
대학원,과학기술대학원, 융복합시스템공학전공,,전공,COFU000001,학위논문연구 및 연구윤리(융복합시스템공학전공),3,3,0,이원희,수11A/11B/수12A/12B/수13A/13B,수19:00 ~ 20:00/수20:00 ~ 21:00/수21:00 ~ 22:00,상주캠퍼스 제8호관-307,5,0,0,N,상주캠퍼스,대면,
대학원,과학기술대학원, 융복합시스템공학전공,,전공,COFU722001,위성영상처리학,3,3,0,송아람,월11A/11B/월12A/12B/월13A/13B,월19:00 ~ 20:00/월20:00 ~ 21:00/월21:00 ~ 22:00,상주캠퍼스 제8호관-307,10,2,0,N,상주캠퍼스/신임교원 담당예정,,
대학원,과학기술대학원, 융복합시스템공학전공,,전공,COFU729001,위성측위시스템응용,3,3,0,이원희,화11A/11B/화12A/12B/화13A/13B,화19:00 ~ 20:00/화20:00 ~ 21:00/화21:00 ~ 22:00,상주캠퍼스 제8호관-307,10,4,0,N,상주캠퍼스,대면,
******,******,******,학년,교과/구분,교과목/번호,교과목명,학점,강의,실습,담당/교수,강의시간,강의시간/(실제시간),강의실,수강/정원,수강/신청,수강꾸러미/신청,수강꾸러미/신청가능여부,비고,강의방식,
대학원,과학기술대학원, 의상디자인전공,,전공,CLOT000001,학위논문연구 및 연구윤리(의상디자인),3,3,0,박옥미,월10A/10B/월11A/11B/월12A/12B,월18:00 ~ 19:00/월19:00 ~ 20:00/월20:00 ~ 21:00,상주캠퍼스 제9호관-308,5,1,0,N,상주캠퍼스,대면,
대학원,과학기술대학원, 의상디자인전공,,전공,CLOT708001,신소재직물,3,3,0,이광우,화10A/10B/화11A/11B/화12A/12B,화18:00 ~ 19:00/화19:00 ~ 20:00/화20:00 ~ 21:00,상주캠퍼스 제9호관-313,5,3,0,N,상주캠퍼스,대면,
